Curs,TipusPregunta,TipusIncidencia,Comentari,IdiomaSpacy,IdiomaPyCld2,Idioma
2019-20,A,,"Vam realitzar 3 dies de classe. I si faltaves algun dia per pràctiques a recuperar, després et trobaves la dificultat d'arribar a la nota mínima. Em sembla molt malament. ",ca,ca,ca
2019-20,P,,"Molt estricta, poc comprensiva. ",ca,ca,ca
2019-20,P,,M'ha agradat molt treballar amb ella,ca,ca,ca
2019-20,P,,"No ha realitzat cap classe virtual. A més, penso que hauria pogut tenir en compte la situació que ens trobem i adaptar la manera de corregir els treballs. ",ca,ca,ca
2019-20,A,,L'assignatura és interessant i útil.,ca,ca,ca
2019-20,P,,"Les dinàmiques a classe eren divertides i útils.
Durant la quarentena s'ha preocupat per nosaltres.
Ha sigut molt accessible per realitzar tutories d'orientació pels treballs i resoldre diferents dubtes.
",ca,ca,ca
2019-20,P,,"Durant la quarentena ha adaptat poc el sistema d'avaluació.
Les seves dinàmiques a classe eren divertides.
És molt dura a l'hora de corretgir treballs, sobretot durant la quarentena on no podiem resoldre diferents dubtes.
És poc accessible per dubtes i preguntes. Ha sigut poc flexible i comprensiva amb l'entrega de treballs per diferents situacions que ens han pogut sorgir als alumnes.
És simpàtica i les seves classes eren amenes.",ca,ca,ca
2019-20,A,,No s'han adaptat les tasques a les circumstàncies que estem vivint per part de la mestra Anna Fillat. No ens ha realitzat cap sessió de classe. En demanar una tutoria virtual per resoldre dubtes d'un treball en grup s'ha negat. ,ca,ca,ca
2019-20,P,,No s'han adaptat les tasques a les circumstàncies que estem vivint per part de la mestra Anna Fillat. No ens ha realitzat cap sessió de classe. En demanar una tutoria virtual per resoldre dubtes d'un treball en grup s'ha negat. ,ca,ca,ca
2019-20,P,,"Considero de les millors professores que hem tingut aquest segon quadrimestre. Sempre ha estat predisposada a ajudar-nos i a entendre la situació. Les seves dinàmiques a classe estaven molt bé, és molt bona professora.",ca,ca,ca
2019-20,P,,"Degut a la crisi del Covid-19, ens ha manat treballs per justificar l'assistència a les classes molt llargs, sabent que tenim altres assignatures i molta feina. A més a més, no hem fet cap videoconferència per anar comentar els power points, simplement els penjava i ens els havíem d'estudiar per l'examen final. Les dinàmiques que fèiem durant les classes presencials estaven bé. ",ca,ca,ca
2019-20,P,,Ets molt atenta amb el teu alumnat i sempre estàs disposada a ajudar-lo. Ets una persona molt propera i és molt agradable fer classe amb una professora que disposa tanta confiança amb nosaltres. Motes gràcies Anabel!,ca,ca,ca
2019-20,P,,"Ets una professora que posa molta ""canya"" i no em sembla malament perquè saps transmetre aquesta energia a l'alumnat. Crec que ets una molt bona professora i ets molt propera i accessible. La confiança que disposes en nosaltres fan que les classes siguin més agradables. Moltes gràcies Anna!",ca,ca,ca
2019-20,A,,"Ha estat l'assignatura que més m'ha agradat d'aquest quadrimestre. Trobo molt interessant, important i útil tot el que s'ha treballat i hem après. M'hagués agradat continuar amb les classes sense confinament, ja que les trobava molt interessants i divertides. ",ca,ca,ca
2019-20,P,,"M'ha agradat molt tenir-la de professora, i la veritat és que s'agraeix tenir professores així. Trobo que ha sapigut explicar-ho tot molt bé, amb professionalitat i claredat, i alhora amabilitat i sent propera i comprensible. Trobo molt interessant i divertit que a les classes que vam fer abans del confinament inclogués dinàmiques per fer-nos participar i fer les classes més amenes. També ha estat bé poder fer videotrucades amb ella ara al confinament i que s'hagi preocupat per nosaltres. ",ca,ca,ca
2019-20,P,,"Des del primer dia vaig veure que era una molt bona professora, que tenia molts coneixements, els sabia transmetre i era molt natural, divertida i amable. Em va saber greu no poder continuar amb les classes, perquè les poques que vam fer van ser molt productives, divertides i interessants. Amb el confinament, no ha estat tan bé tot, però hem anat fent els treballs i han estat prou bé. Com a millora potser hagués fet alguna videotrucada amb ella. ",ca,ca,ca
2019-20,P,,"Es tracta d'una persona que crec que és molt professional. En els  moments que vaig tenir algun  dubte me'l va respondre en temps curt. Continguts molt útils, adaptació a la situacio de la COVID 19 i agradable. ",ca,ca,ca
2019-20,P,,"No ha hagut cap mena d'explicació dels continguts de manera telemàtica, solament menjar powers. ",ca,ca,ca
2019-20,P,,"Les dues classes que vam dur a terme ammb ella de forma presencial van ser força interessants i molt dinàmiques. Ara bé, no hem realitzat CAP classe de manera online ni tampoc ens ha donat l'opció de realitzar tutories per a resoldre dubtes; ens ha anat penjant els powers del temari setmana rere setmana i els treballs per fer, res més.
Unes companyes li van demanar tutoria i els va dir que no.",ca,ca,ca
2019-20,A,,"L'ha signatura s'ha dividit en 2 mestres i per tant diferents cada mestra. Estic molt contenta i satisfeta per com a dut a terme l'assingtura l'Anabel, i he pogut aprendre moltes coses. L'avaluació que ha segut l'he trobat a mida amb tot. Pel que fa a l'Anna, m'he dentit oblidada que només ens manava treballs i ens tenie apartats. No s'ha adaptat a la sitació que vivim i fa que les tasques a fer e facin aborrides, i molts cops absurdes.",ca,ca,ca
2019-20,P,,"Estic molt contenta amb ella. Una gran professora. M'ha agradat com ha fet les poques classes que hem fet i ha sapigut portar l'assignatura tot i el confinament. L'avaluació l'he trobat correcta, i la metodologia que segueix es enrequidora i motivadora. M'ha fet reflexionar i aprendre moltes coses. Espero poder-la tenir un altre cop en un futur. ",ca,ca,ca
2019-20,P,,"Les poques classes que hem fet abans del confinament, en vaig sortir contenta, però des de que vam entrar en confinament només s'ha dignat a penjar treballs i ha manar molta feina molts cops absurda perquè volia anar d'innovadora i per fer i aprendre el tema, s'ha dedicat temps absurd pel que fa a la feina demanada. No hem fet cap classe virtual i m'he sentit deixada i oblidada. L'avaluació no ha sigut adaptada i no l'he trobat correcta. ",ca,ca,ca
2019-20,A,,"Que hi hagi dues professores significa que fem dues assignatures diferents, tot i que fem un temari ""relacionat"" penso que l'una hauria de complementar a l'altra. ",ca,ca,ca
2019-20,P,,"Penso que està molt implicada en l'ensenyament dels seus alumnes, i així es demostra en les tutories i classes realitzades. Altrament es preocupa molt per com estem tant els alumnes com els nostres familiars, la qual cosa diu molt d'ella.
A més a més, penso que les dinàmiques emprades per seguir el temari estan totalment encarades a l'aprenentatge dels i de les alumnes.",ca,ca,ca
2019-20,P,,"No l'hem vist en tota la quarantena, per tant l'aprenentatge que hem fet ha sigut molt fred. Únicament ens ha manat una tasca per fer durant totes les setmanes. L'aspecte positiu d'aquestes era que tot i ser molt laborioses a l'hora de fer-les, ens servien per repassar tot el temari.
Tot i que contesta als correus ràpidament, penso que no ha sigut res accessible a l'hora de fer tutories, ja que en l'única classe/tutoria que hem fet durant el confinament ens va costar molt que hi pogués assistir tota la classe i no únicament la tercera part que ella ens demanava.",ca,ca,ca
2019-20,A,,"L'assignatura en si, trobo que és molt interessant. ",ca,ca,ca
2019-20,P,,"És molt bona docent, sempre està accessible per realitzar tutories. Ha sapigut adaaptar molt bé el temari a la situació que estem vivint actualment. ",ca,ca,ca
2019-20,P,,"Personalment, trobo que a l'hora de manar treballs, es passa un amica amb els continguts i amb les exigencies a l'hora de corregir. Crec que no ha sapigut adaptar gaire a la situació que estem vivint, el temari que entra a l'exàmen.",ca,ca,ca
2019-20,P,,"No tinc clar que contestar a aquesta enquesta perquè no té res a veure les classes presencials que fèiem amb l'Ana i el tracte amb ella, amb l'aprenentatge online d'aquests últims mesos.",ca,ca,ca
2019-20,P,,"No ha fet classes online, ens ha enviat bastants documents per cada practica, sense explicaciona per videotrucada ",ca,en,ca
2019-20,P,,Hauria d’haver explicat més casos pràctics sobre el cas practic avaluatiu per saber fer el test de proporcionalitat millor,ca,ca,ca
2019-20,A,,"Aquesta valoració es divideix en dues, la (presencial) i la (virtual), en la part presencial, l'assignatura s'impartia de manera molt interessant i emocionant el que feia fàcil aprendre el temari, encara que en la part virtual, a causa de la quarantena, tot va canviar, l'assignatura es va convertir més a ""aprendre pel teu compte"", ja que no s'han impartit classes teòriques online, sense donar una explicació i en comptes d'això, s'han realitzat pràctiques amb molt de material addicional de lleis (cal tenir en compte que estem en Treball Social i no en Dret) el que dificultava i frustrava molt realitzar les pràctiques, la qual cosa em deixa un sentiment de no haver après gairebé res, a més que la guia docent no es va canviar a la ""nova metodologia de l'assignatura"", ja que ni el professor ni els alumnes tenien entès què s'havia d'estudiar exactament per a l'examen, en comptes de la teoria en relació amb el treball social (la qual s'anava a donar originalment), s'han donat qüestions com a protecció de dades, la qual cosa dificulta bastant l'elaboració d'anotacions i l'estudi en si. Haig d'esmentar que crec que si l'assignatura s'hagués fet de manera presencial, hauria estat excel·lent.",ca,ca,ca
2019-20,P,,"Crec que si el professor hagués donat les classes presencialment hauria estat espectacular, però en esmentar l'anterior, no va realitzar classes teòriques virtualment, la qual cosa crec que hauria ajudat moltíssim en la comprensió de la matèria, però cal destacar que responia a qualsevol dubte en relació a les pràctiques",ca,ca,ca
2019-20,P,,"Com a aquest professor sí que li vam tenir presencialment, el seu mètode d'explicació és excel·lent, sembla més una classe animada en la qual es pot parlar com en una conversa amb un cafè que una classe en la qual tots els alumnes estan mirant l'hora per a anar-se a casa.",ca,ca,ca
2019-20,A,,"L'assignatura en si està bé, el que passa que a l'apartat d'història hem treballat coses que no tenen res a veure amb la feina de mestre.
I a l'apartat de geografia sincerament no hem treballat res.",ca,ca,ca
2019-20,P,,"És bona gent i tal, però ell ensenyava la part de geografia i pos geografia no he aprés. Si voleu que segueixi impartint classe si us plau canvieu el nom de l'assignatura i no posseu geografia perquè geografia no hem fet.",ca,ca,ca
2019-20,P,,"L'Adrià és un crack tot i que a les seves classes dona una miqueta la xapa però que al final aprenem alguna cosa.

D'altra banda els continguts d'Història que ha impartit no se si els nens de cicle inicial els entendran. Milloreu l'apartat de continguts de l'assignatura plis.
GRASIAS!",ca,ca,ca
2019-20,P,,"Un altre professor i una altra assignatura que deixen molt que desitjar. Estem treballant coses que no ajuden en res a la nostra formació com a mestres. Estem escrivint i escrivint treballs sense tindre cap criteri ni cap objectiu. Ens podrien donar consells per treballar amb els infants o mètodes per ensenyar Geografia i Història però no estem fent res de profit. Encara no entenc perquè es diu geografia quan no estem treballant res d'aquests continguts. Les seves classes no s'entenen per cap lloc i per molt que treballis i realitzis els treballs mai sabrás si ho estàs fent bé o no, ja que no rebem cap retorn. Una cosa positiva ha estat que es va donar compte de la feinada que va manar pel confinament i va reaccionar. Amb els correus igual, correus i més correus que solament creaven dubtes. 100000 correus per explicar una cosa ben senzilla i fàcil. ",ca,ca,ca
